GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
2022200104,2,12,0,1,9:04 PM,12:00,,Start of 1st Period (9:04 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
2022200104,4,10,0,1,9:04 PM,12:00,Jump Ball Faried vs. Bassey: Tip to Jones,,,,,4,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,4,1630222,Mason Jones,1612709931.0,Mexico City,Capitanes,MXC,0
2022200104,7,1,1,1,9:05 PM,11:34,Mendoza 26' 3PT Jump Shot (3 PTS) (Jones 1 AST),,,0 - 3,3,4,1628150,Rigoberto Mendoza,1612709931.0,Mexico City,Capitanes,MXC,4,1630222,Mason Jones,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0
2022200104,9,1,99,1,9:05 PM,11:10,,,Zegarowski 2' Cutting Finger Roll Layup Shot (2 PTS) (Bassey 1 AST),2 - 3,1,5,1630681,Marcus Zegarowski,1612709890.0,Austin,Spurs,AUS,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0
2022200104,11,2,3,1,9:06 PM,10:52,MISS Faried 5' Hook Shot,,,,,4,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,13,4,0,1,9:06 PM,10:49,Mendoza REBOUND (Off:1 Def:0),,,,,4,1628150,Rigoberto Mendoza,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,14,1,80,1,9:06 PM,10:47,Mendoza 24' 3PT Step Back Jump Shot (6 PTS),,,2 - 6,4,4,1628150,Rigoberto Mendoza,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,15,2,5,1,9:06 PM,10:20,,,MISS Johnson 2' Layup,,,5,1628993,Alize Johnson,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,16,4,0,1,9:06 PM,10:18,,,Johnson REBOUND (Off:1 Def:0),,,5,1628993,Alize Johnson,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,17,1,72,1,9:06 PM,10:17,,,Johnson 2' Putback Layup (2 PTS),4 - 6,2,5,1628993,Alize Johnson,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,18,1,80,1,9:07 PM,9:59,Mendoza 27' 3PT Step Back Jump Shot (9 PTS),,,4 - 9,5,4,1628150,Rigoberto Mendoza,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,19,2,6,1,9:07 PM,9:36,,,MISS Johnson 4' Driving Layup,,,5,1628993,Alize Johnson,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,21,2,97,1,9:07 PM,9:32,,,MISS Bassey Tip Layup Shot,,,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,22,4,0,1,9:07 PM,9:32,Jones REBOUND (Off:0 Def:1),,,,,4,1630222,Mason Jones,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,20,4,0,1,9:07 PM,9:32,,,Bassey REBOUND (Off:1 Def:0),,,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,23,1,41,1,9:07 PM,9:30,Jones 5' Running Layup (2 PTS),,,4 - 11,7,4,1630222,Mason Jones,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,24,5,4,1,9:08 PM,9:19,,,Bassey Traveling Turnover (P1.T1),,,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,1,0,,,,,,0
2022200104,25,8,0,1,9:08 PM,9:19,,,SUB: Kier FOR Hall,,,5,1631160,Jordan Hall,1612709890.0,Austin,Spurs,AUS,5,1641505,Justin Kier,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0
2022200104,27,2,1,1,9:08 PM,8:51,MISS Clark 3PT Jump Shot,,,,,4,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,28,4,0,1,9:08 PM,8:50,Faried REBOUND (Off:1 Def:0),,,,,4,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,29,2,3,1,9:08 PM,8:48,MISS Faried 5' Hook Shot,,,,,4,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,30,4,0,1,9:08 PM,8:47,,,Bassey REBOUND (Off:1 Def:1),,,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,31,1,1,1,9:09 PM,8:34,,,Bassey 17' Jump Shot (2 PTS) (Zegarowski 1 AST),6 - 11,5,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,5,1630681,Marcus Zegarowski,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0
2022200104,33,2,80,1,9:09 PM,8:21,MISS Jones 26' 3PT Step Back Jump Shot,,,,,4,1630222,Mason Jones,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,34,4,0,1,9:09 PM,8:18,,,Johnson REBOUND (Off:1 Def:1),,,5,1628993,Alize Johnson,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,35,1,5,1,9:09 PM,8:08,,,Bassey 3' Layup (4 PTS),8 - 11,3,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,36,2,1,1,9:09 PM,7:52,MISS Mendoza 14' Jump Shot,,,,,4,1628150,Rigoberto Mendoza,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200104,37,4,0,1,9:09 PM,7:50,,,Bassey REBOUND (Off:1 Def:2),,,5,1629646,Charles Bassey,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,38,1,75,1,9:10 PM,7:34,,,Kier 8' Driving Finger Roll Layup (2 PTS),10 - 11,1,5,1641505,Justin Kier,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,39,1,1,1,9:10 PM,7:10,Jones 30' 3PT Jump Shot (5 PTS) (Clark 1 AST),,,10 - 14,4,4,1630222,Mason Jones,1612709931.0,Mexico City,Capitanes,MXC,4,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0
2022200104,41,1,6,1,9:10 PM,6:44,,,Johnson 4' Driving Layup (4 PTS),12 - 14,2,5,1628993,Alize Johnson,1612709890.0,Austin,Spurs,AUS,0,0,,,,,,0,0,,,,,,0
2022200104,43,9,1,1,9:11 PM,6:36,CAPITANES Timeout: Regular (Full 1 Short 0),,,,,2,1612709931,,,,,,0,0,,,,,,0,0,,,,,,0
