GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
2022200091,2,12,0,1,10:03 PM,12:00,,Start of 1st Period (10:03 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
2022200091,4,10,0,1,10:03 PM,12:00,Jump Ball Mika vs. Faried: Tip to Cissoko,,,,,4,1628450,Eric Mika,1612709930.0,G League,Ignite,GLI,5,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,4,1631321,Sidy Cissoko,1612709930.0,G League,Ignite,GLI,0
2022200091,7,2,98,1,10:03 PM,11:48,MISS Mika 4' Cutting Layup Shot,,,,,4,1628450,Eric Mika,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0,0,,,,,,0
2022200091,8,4,0,1,10:03 PM,11:47,Mika REBOUND (Off:1 Def:0),,,,,4,1628450,Eric Mika,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0,0,,,,,,0
2022200091,9,1,58,1,10:03 PM,11:43,Mika 6' Turnaround Hook Shot (2 PTS),,,0 - 2,2,4,1628450,Eric Mika,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0,0,,,,,,0
2022200091,10,1,78,1,10:03 PM,11:23,,,Faried 7' Floating Jump Shot (2 PTS) (Pacheco 1 AST),2 - 2,TIE,5,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,5,1631344,Caio Pacheco,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0
2022200091,12,5,40,1,10:04 PM,11:01,Sane Out of Bounds Lost Ball Turnover (P1.T1),,,,,4,1641526,Babacar Sane,1612709930.0,G League,Ignite,GLI,0,0,,,,,,1,0,,,,,,0
2022200091,14,1,6,1,10:04 PM,10:41,,,Faried 2' Driving Layup (4 PTS),4 - 2,-2,5,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200091,15,2,86,1,10:04 PM,10:29,MISS Henderson 16' Turnaround Fadeaway Shot,,,,,4,1630703,Scoot Henderson,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0,0,,,,,,0
2022200091,16,4,0,1,10:04 PM,10:27,,,Clark REBOUND (Off:0 Def:1),,,5,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200091,17,1,1,1,10:05 PM,10:17,,,Clark 26' 3PT Jump Shot (3 PTS) (Pacheco 2 AST),7 - 2,-5,5,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,5,1631344,Caio Pacheco,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0
2022200091,19,1,1,1,10:05 PM,10:09,Jenkins 27' 3PT Jump Shot (3 PTS) (Henderson 1 AST),,,7 - 5,-2,4,203098,John Jenkins,1612709930.0,G League,Ignite,GLI,4,1630703,Scoot Henderson,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0
2022200091,21,2,1,1,10:05 PM,9:56,,,MISS Pacheco 26' 3PT Jump Shot,,,5,1631344,Caio Pacheco,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200091,22,4,0,1,10:05 PM,9:54,Jenkins REBOUND (Off:0 Def:1),,,,,4,203098,John Jenkins,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0,0,,,,,,0
2022200091,23,5,6,1,10:05 PM,9:51,Henderson Double Dribble Turnover (P1.T2),,,,,4,1630703,Scoot Henderson,1612709930.0,G League,Ignite,GLI,0,0,,,,,,1,0,,,,,,0
2022200091,24,8,0,1,10:05 PM,9:51,SUB: Miller FOR Sane,,,,,4,1641526,Babacar Sane,1612709930.0,G League,Ignite,GLI,4,1631159,Leonard Miller,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0
2022200091,26,1,98,1,10:06 PM,9:29,,,Mendoza 3' Cutting Layup Shot (2 PTS) (Jones 1 AST),9 - 5,-4,5,1628150,Rigoberto Mendoza,1612709931.0,Mexico City,Capitanes,MXC,5,1630222,Mason Jones,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0
2022200091,28,2,102,1,10:06 PM,9:10,MISS Miller 7' Driving Floating Bank Jump Shot,,,,,4,1631159,Leonard Miller,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0,0,,,,,,0
2022200091,29,4,0,1,10:06 PM,9:08,,,Clark REBOUND (Off:0 Def:2),,,5,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200091,30,2,57,1,10:06 PM,8:44,,,MISS Clark 7' Driving Hook Shot,,,5,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200091,31,4,0,1,10:06 PM,8:43,Mika REBOUND (Off:1 Def:1),,,,,4,1628450,Eric Mika,1612709930.0,G League,Ignite,GLI,0,0,,,,,,0,0,,,,,,0
2022200091,32,5,1,1,10:07 PM,8:27,Henderson Bad Pass Turnover (P2.T3),,Faried STEAL (1 STL),,,4,1630703,Scoot Henderson,1612709930.0,G League,Ignite,GLI,5,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0
