GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
2022200364,2,12,0,1,9:06 PM,12:00,,Start of 1st Period (9:06 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
2022200364,4,10,0,1,9:06 PM,12:00,Jump Ball Faried vs. Huff: Tip to Davis,,,,,4,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,5,1630643,Jay Huff,1612709928.0,Capital City,Go-Go,CCG,5,1631098,Johnny Davis,1612709928.0,Capital City,Go-Go,CCG,0
2022200364,7,1,51,1,9:06 PM,11:43,,,Huff 2' Reverse Dunk (2 PTS),2 - 0,-2,5,1630643,Jay Huff,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,0,0,,,,,,0
2022200364,8,2,78,1,9:06 PM,11:22,MISS Mays 5' Floating Jump Shot,,,,,4,1630219,Skylar Mays,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,9,4,0,1,9:06 PM,11:21,,,Davis REBOUND (Off:0 Def:1),,,5,1631098,Johnny Davis,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,0,0,,,,,,0
2022200364,10,2,1,1,9:06 PM,11:13,,,MISS Huff 29' 3PT Jump Shot,,,5,1630643,Jay Huff,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,0,0,,,,,,0
2022200364,11,4,0,1,9:06 PM,11:10,Clark REBOUND (Off:0 Def:1),,,,,4,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,12,1,1,1,9:07 PM,10:52,Minaya 19' Jump Shot (2 PTS),,,2 - 2,TIE,4,1631303,Justin Minaya,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,13,2,1,1,9:07 PM,10:28,,,MISS Davis 15' Jump Shot,,,5,1631098,Johnny Davis,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,0,0,,,,,,0
2022200364,14,4,0,1,9:07 PM,10:28,Perez REBOUND (Off:0 Def:1),,,,,4,1631358,Jassel Perez,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,15,6,1,1,9:07 PM,10:28,,,Huff P.FOUL (P1.T1),,,5,1630643,Jay Huff,1612709928.0,Capital City,Go-Go,CCG,4,1631358,Jassel Perez,1612709931.0,Mexico City,Capitanes,MXC,1,0,,,,,,0
2022200364,18,2,1,1,9:08 PM,10:06,MISS Perez 25' 3PT Jump Shot,,,,,4,1631358,Jassel Perez,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,19,4,0,1,9:08 PM,10:02,Minaya REBOUND (Off:1 Def:0),,,,,4,1631303,Justin Minaya,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,20,1,97,1,9:08 PM,10:02,Minaya Tip Layup Shot (4 PTS),,,2 - 4,2,4,1631303,Justin Minaya,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,21,2,5,1,9:08 PM,9:55,,,MISS Huff 4' Layup,,,5,1630643,Jay Huff,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,0,0,,,,,,0
2022200364,22,4,0,1,9:08 PM,9:53,Clark REBOUND (Off:0 Def:2),,,,,4,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,23,5,2,1,9:09 PM,9:44,Clark Lost Ball Turnover (P1.T1),,Dotson STEAL (1 STL),,,4,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,5,1629653,Devon Dotson,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,0
2022200364,25,1,5,1,9:09 PM,9:35,,,Dotson 2' Layup (2 PTS),4 - 4,TIE,5,1629653,Devon Dotson,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,0,0,,,,,,0
2022200364,26,1,1,1,9:09 PM,9:17,Clark 25' 3PT Jump Shot (3 PTS) (Minaya 1 AST),,,4 - 7,3,4,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,4,1631303,Justin Minaya,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0
2022200364,28,2,1,1,9:09 PM,9:02,Minaya BLOCK (1 BLK),,MISS Bernard 13' Jump Shot,,,5,1631262,Jules Bernard,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,4,1631303,Justin Minaya,1612709931.0,Mexico City,Capitanes,MXC,0
2022200364,30,4,0,1,9:09 PM,9:00,Faried REBOUND (Off:0 Def:1),,,,,4,202702,Kenneth Faried,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,31,2,1,1,9:10 PM,8:48,MISS Clark 26' 3PT Jump Shot,,,,,4,1629109,Gary Clark,1612709931.0,Mexico City,Capitanes,MXC,0,0,,,,,,0,0,,,,,,0
2022200364,32,4,0,1,9:10 PM,8:46,,,Huff REBOUND (Off:0 Def:1),,,5,1630643,Jay Huff,1612709928.0,Capital City,Go-Go,CCG,0,0,,,,,,0,0,,,,,,0
