GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,2022200199,406,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,3,2,22,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,20,1,1,20230129,TEX,MXC
Shot Chart Detail,2022200199,475,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,4,9,0,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,22,1,1,20230129,TEX,MXC
Shot Chart Detail,2022200199,520,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,4,5,25,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-208,173,1,1,20230129,TEX,MXC
Shot Chart Detail,2022200210,20,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,1,10,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,1,273,1,1,20230201,MXC,SBL
Shot Chart Detail,2022200210,82,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,1,5,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,1,1,1,20230201,MXC,SBL
Shot Chart Detail,2022200210,90,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,1,4,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,15,1,1,20230201,MXC,SBL
Shot Chart Detail,2022200210,270,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,2,3,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,17,1,1,20230201,MXC,SBL
Shot Chart Detail,2022200210,285,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,2,2,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,15,1,1,20230201,MXC,SBL
Shot Chart Detail,2022200210,289,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,2,1,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,26,1,1,20230201,MXC,SBL
Shot Chart Detail,2022200210,462,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,3,0,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-1,1,1,20230201,MXC,SBL
Shot Chart Detail,2022200210,537,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,4,7,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,1,20230201,MXC,SBL
Shot Chart Detail,2022200229,59,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,1,6,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,22,1,1,20230205,LAK,MXC
Shot Chart Detail,2022200229,74,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,1,6,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,6,1,1,20230205,LAK,MXC
Shot Chart Detail,2022200229,106,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,1,4,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,1,20230205,LAK,MXC
Shot Chart Detail,2022200229,275,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,2,3,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,14,1,1,20230205,LAK,MXC
Shot Chart Detail,2022200229,331,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,2,0,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,26,1,1,20230205,LAK,MXC
Shot Chart Detail,2022200229,369,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,3,9,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-153,233,1,1,20230205,LAK,MXC
Shot Chart Detail,2022200229,393,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,3,7,9,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,36,1,1,20230205,LAK,MXC
Shot Chart Detail,2022200229,467,1630222,Mason Jones,1612709931,Ciudad de Mexico Capitanes,3,3,3,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,25,1,1,20230205,LAK,MXC
